path,size_bytes,sha256,disposition,reason,overwrite_allowed
reports/stage5/checkpoints_v2/extra_trees__tree_plus_floating_population_raw_components__fold4.json,963,e966a068267f37fd007380cef3bf21940c1bc3b2d7809ba24fe0e2550f8fb3a4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_floating_population_raw_components__fold4.parquet,170524,460bb53fa952f34957ca1592a729138b7fa271d7e2f60c2066cfab8fbe5488af,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold1.json,963,954a4b20403a393bab60dff5159f43aca4e8c066b2a3a0d9a0efc8538e6bddb7,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold1.parquet,172273,0acf01e65342ba9b3b5748a896477efabe33e6f7ab2f66111555c2f71fb57b8b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold2.json,964,dda0e1245c1a96bb86cfeb74e779ef59219819e8a250d00307918b54a9e755c1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold2.parquet,171901,d91b726a2582c96317b62702c47fa9e3f1d3510202152acfd786b3fe680b97bc,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold3.json,964,6725d8065e05139e520dc37c704776b45961a9ca8f73efd3485e77514bf42564,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold3.parquet,171376,8e883464db3837eb59bbef46cbd42a93778e350847def32a82cdbdf8f53879e8,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold4.json,962,6c58fc03afe24ceb9f90709d6f94e5c362726bfe6b51808f22b212b05d87f7a8,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_resident_population_raw_components__fold4.parquet,170451,9db9e83e9874e98f4eb6a7f9641076f6b83825c870d80f8fe6e569f7524854c0,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold1.json,944,0d23daef6786be915eb682844585eaf0b7eacfbe276828f599b8c877e977506d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold1.parquet,172198,aef05686f7eb0db1cc6730afae2d5d12f31f95f0ce19e2319d490d9b04c587e0,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold2.json,943,ebdc2aa8b70496f7f06b5168663fbe7deae93adfb84ee0b410f31672669bbcf8,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold2.parquet,171772,88a03d7b6f440aefde403fac75783fc9ef5c564107b9cdd9d97c5fb5a65c7d65,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold3.json,942,03b7d2840a4ebc732feabad81ff43f58a1b06069797e3c461a67da56fe2f8e4f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold3.parquet,171248,06c11d98f0a9bd56a6661b3b78d396deece817ce50506c2a99786388bef8e58a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold4.json,941,37d8f10211d370dcaa6963ce875c69fb5e2567f78a74a080aa426df60bdd6de0,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_sales_amount_raw_components__fold4.parquet,170363,f676f27a03250d7655dc70884280327c7d885bc2840b14b2f77f2c29287b2007,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold1.json,957,7d84b8c853b1a867aeb375f7c7daf1f37b5ccc5933b8048132ca119122c36cdd,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold1.parquet,172424,58bc994d5da4a035a3a7314495c1d36bb2281b25c2911c8d45e2956095c9294a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold2.json,958,b9cbc9f8a10f059413626dbe1ddbac443f27157de5d9015ffcf14172c4d751e4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold2.parquet,171987,4ec6605d8455bdb3092b479ca81484d532546b2b7a669b9fb1d9e0ca111f2864,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold3.json,957,0688bbd402ef7821ba8ee4c7c1ed630c94a02a4eada18d9d25b4a40e5bb647eb,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold3.parquet,171492,eb048e5a7eb1417ecd3bf7000ae639a2ca72fea4f7ad22106a6598af7fc2ae28,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold4.json,957,0945023daf8ea0878ec0394016be19f43333f6c60afc8cc14b3cd988842c164e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_transaction_count_raw_components__fold4.parquet,170482,c433cffafa65303b7e23fa8ea6181bbd5e9a815e1379c671027b1d353b47fd21,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold1.json,958,1811f98f764ed60c321397692c4a0782c11d099d51ff842ad5ff10513160bed5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold1.parquet,172283,307e6430f2f79208b975acc3280ccf39f04edafceac93e47ebce82043bed0320,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold2.json,956,7203e3cac7078cd9c77479c6d012c3abf538d4650bf71cb9315893c2d8525531,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold2.parquet,171777,795c464a29dccf06fc0c231fa8c1866e9ca7480f3af192cfa72ebb4cf08b573a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold3.json,955,73dde8d28c324974e0320377efc47a3fbd254d60ad267e6dc9ec1615478436eb,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold3.parquet,171334,80b8f69d30eb7cdc6e134bc45cbdd0bf61f07189c9e240f0029d987797377066,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold4.json,957,304cb9626ca785a9e0e01b8dab52927ba360e9dcf5ecc4e035d8302df0bb38c1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/extra_trees__tree_plus_worker_population_raw_components__fold4.parquet,170372,f237c7be54509e5995e65d07f99af4d0e14016b241a0a80ec67ec4883f52b0f7,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold1.json,980,e2fc6f4fd461ec52b5eef9b52b3ccad72a03bc972ac1cef413341f738025b2b1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold1.parquet,176732,51e43f1b7d64a30240120f9f3721e961dacf9ce4f752ffbb3e68f3de29a9bcb7,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold2.json,980,71bc02226811135dcb83831bd573cf9c9c45ae0662136029a5b5ce72c3ec9a84,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold2.parquet,176386,94dcbf0b8a502881172a9c07b588f94d4d0b52d7cc04acf8f48e9a40b1aba41f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold3.json,979,41a9315496f8296f0ec98a7f8ec93be013e1f8991d99f4590030ed14285530a3,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold3.parquet,175034,ccd130989a6787438e3a3ebebd2d90987dc684e05f2993a52fa4a7e45ab5e573,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold4.json,979,511abd8129a4fccd68b08b45b8b0bee915bd5aa8b8275409a18b22b59b4e3b66,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__common_baseline__fold4.parquet,174907,7d667ac90e65d2927e479155a20d4088cbf2139c8d4f9d515ab1530e1f9d0b26,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold1.json,1071,8aa176f7d935a19ebd35134557a5af0a78ed4c9af7aafc2fd83932e5861a7fa0,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold1.parquet,176554,01e82efc646d3746bcd2d8cefdc82de1542a16839dff4c3760846963cac1a091,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold2.json,1069,e29e583eabcf4f813fbeaff1d9d038c82593708e62a0bfff026bcf56ab102d48,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold2.parquet,176784,f979870d9dc017ee957f407034b65ed0ce1d19315aa39062ba4b8ad7a8438c69,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold3.json,1072,1bcd907ca8bbc4ebf87e9251fe00b758f49b6f7bb523c5c1f8fdc96979108eac,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold3.parquet,176106,30a25efa875e39b49f08ef53c245596c578380178e1220b3ab38300f0b1b10d2,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold4.json,1071,5537bc4e97c0b66a4555d716821de94aaa6df7933ca72d2c1e0f0c3600d0d49d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_floating_population_raw_components__fold4.parquet,174729,9cf36c2144a901f8a5c022237ccb628593f3f9f03e89f141bc2a91a161fd9d87,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold1.json,1071,44133d0bae1dd38bb106fdb92d87701de24906f05be36d016ad46d3e62af79d4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold1.parquet,176498,80ed77b52d89a3da75141fa54cccf433e4b69c3af0c2bbeef4ccb012971bbd5f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold2.json,1071,7ce04da6de9084ec712793d433ebacdd379f7182dc1f84fea7a2ff320ff9001c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold2.parquet,176842,e5f4529438f72d503744c83dbc46128124e5b1a2ab3efe99ce5b7c9df8136161,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold3.json,1071,32ac59d62ddf970be481a03b76e4862d0cc7be420aa31f309b6e1d2bc0eda37f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold3.parquet,176126,5c1b11cd3c0b4885f7015ad7693cf066cd3a2db62f64192cb4193d68e0606939,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold4.json,1066,b0c36a85d59f994296c0b14475bde9d90b7575abcddb06d95336884c404ce0ec,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_resident_population_raw_components__fold4.parquet,175322,090ff2606171732be6d8e75fb15eea8e7e3b514fd15f86a1c2c0e9ba64dced1d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold1.json,1049,00a1ac782b199e55bc10ed98fe4d818b0958bfdf994752897f1f3bdc33ed51b7,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold1.parquet,177057,0add12c934f00da0b20f91be7af079264daf44b90775cb8e84ca8f972694f2fe,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold2.json,1050,a1cae7a7dd9bc737c32e6ee8e34d804fdf7d92c5e0620b4d00119938ac03fe91,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold2.parquet,176117,825d42b0ff9a6c22b05a15ea2623267ada2ef0f73cfb463608da0ee5575b3525,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold3.json,1049,334110d6048c57a95349df695ed0ca52be8daa07fafea5836720bde16dd4bbe3,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold3.parquet,176015,8358e4039d9031ba21ca10946382635095146bec8528559bd59be7e7a5a8c267,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold4.json,1046,aa471c360490d5270be965f4ea80d7c73caa1f84402143f7a019c8ac2785c018,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_sales_amount_raw_components__fold4.parquet,175258,bb64055128c2017c27c258afafe7a19b6def39f2c583a12b62709ff77355e74a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold1.json,1063,e7c85cca68dcfb624576463e01e348e817cd26220afb6276a0e300802fe1a29b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold1.parquet,177121,2e4632a874aa24eadc2de182dd4b138f3e09003dd33b7de9b51d9cfc784ca484,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold2.json,1067,70a3c12963bf7c1a2a9ed07b0ce24c05352b64975da911b75d8667eb15d4f125,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold2.parquet,176749,443fa8906574de1ff50bd21381533ffb1534f3a6fc6dcdb8c3fb4d48d5ad64e2,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold3.json,1062,7c1c91efcdbea97845aadd814a214c9e1fb20009477f9752d1c5d9c8ec6acb62,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold3.parquet,176111,04eb5e3f5f9d7098110d8958698ae919ea38f5b9ff1855acd8c4ef29200fbff1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold4.json,1066,4dec29e6a619c418e234b4f84a18c1b9ef3f0d2cd60e7f2c047cc470cb871e92,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_transaction_count_raw_components__fold4.parquet,175346,1a1e6fc4500dd193c88ab2338516195593b5170086b86b159e55df46e79c93e4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold1.json,1064,90fee38698472e702201ac0713d1869296737bb625b263b811ccb76553f774e1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold1.parquet,176463,c6e181ea938da265ae75df1fcf85c29b1d40e2faef3dff66acfabec14f1c1725,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold2.json,1067,d8ff7a6ed2bc50292bb5cfc59bbfbf8efad8dfd13f96b4c89aff438d59c0d67b,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold2.parquet,176796,b69303ef624c9d3bf43440f1c080fc41dde1b4dc3c3f5242ccc1193410b28ef5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold3.json,1064,9e71057bc546aa4193e6e8191a563bba9931f986841d5bfb2531a5287d3d192c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold3.parquet,175462,157bb4f9be94df085baa2073b39aa1ed855a7ae76021aa70365e7ca2627e23f4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold4.json,1065,d6532273e23281aefb9ad5389a029a0e31269b17f1c28b0ef49c5957770460ee,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/lightgbm__tree_plus_worker_population_raw_components__fold4.parquet,174720,128c8ccc5e1398e3b0d6656302e55852a647eb970d77f3ab36e20683a8ba30c7,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold1.json,1029,9d51ee86652a3b9db9e5d2f8d4cb54bee38d592e092d973ab8acf5bd2d54a75a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold1.parquet,172780,e9caf044620fc379b95f3df032fd16357eb6ee456105c911c4362670685bf70c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold2.json,1015,efb9ce7d985e30d36336eb2803d1adec3ea44d1444eb4f4371b45463b65e82bd,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold2.parquet,172555,cd01fc2bcb9e602ba82ead1d659c8a09cfd880fc243f668063d78731d3975787,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold3.json,1023,2f835a101e4ac9d0ff0546f8cc7a146499ed65f89ba9544b519bb8bb648a2653,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold3.parquet,171831,d021a4eb39d8e22a00587f99c085065f22ea07b3fa5bc5ac2cfabf142c2723f0,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold4.json,1024,f8ba0a1e7622d6446661fe0d02f65f6766f306a82afd0812304ef45848612971,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_elasticnet__linear_common_plus_log1p__fold4.parquet,171053,22a142c689fca383bd5b02a355a23d006d9ec72ce7c53fa76896c935707fef12,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold1.json,1014,cd0eadb1fab74c2e2efb484f25c1fa960fc53c43f3c9aa5e43812abde2e013cd,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold1.parquet,172638,fd9793f6a19d7fd71cada9ae431405dc855b637d79834234ab675edfe54913d4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold2.json,1000,6e9957bbce7fcf773134a9c2b407afa209d4ec3a0ff54d11fd2f0afbd53690b4,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold2.parquet,172370,dfb05f9ce547ed65518f60966c39dcb1d58ba03a82258264560feea411779927,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold3.json,1010,9f3a8db1b16c7916d24be6cc4f53f18cae00cf03c6e9ca1d73c4de14a8811e1f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold3.parquet,171747,8f4804b899d2719926565c7c57cd5b819cba9b109ea0965dc576fef7dae71d28,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold4.json,1008,da6b7e2280be2d49f5d486a76480362d1246a88347c4808e8c8c2a133324b921,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l1__linear_common_plus_log1p__fold4.parquet,170906,9d1eeb296486c37770b1f376d2d283a9a2d9eaedcdefdf6af1ca701f8a477c23,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold1.json,1011,44cc070216398661adb0523dc964f5e569a49bf3b4cb15332ea019af953fe8d2,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold1.parquet,172878,eef69c5d5db430d7fa5310cc82136eec692aad111ff4f1c29e81005ebb1b1e6e,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold2.json,1008,02f16a6dfbd2b8e7b4d00512c469773c10bad10a4591fbcf20f524bda59f0f35,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold2.parquet,172646,2ed2e1dec7e37a67cd65320d6e903e7a52f2273cfed687f950446bc120af76c1,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold3.json,1005,0d7f78e701ad3677479ebdb2812c8d6fab24305dea6571177343e3f204bd9c75,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold3.parquet,172170,b057db929d02968523397764e0a857a4acd31815eeaeb98cd3065012a61cfab9,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold4.json,1007,48c948a0c604160c2abcd0f47afb0d850f4bb01445e8eb645f7dcf52b3d39c9d,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/logistic_l2__linear_common_plus_log1p__fold4.parquet,171370,cb6911e41e413c55ad9ab733ca3bb03b78de3e0abcd8aab4540d900793a32080,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold1.json,993,ebc84f2189325504376f311161449082184ce5489dfca01cbc179d9171adf9b5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold1.parquet,173729,58a4757d48610755920326eecc2bcc59ce8663fb75f0f83da24050a6bf4627d5,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold2.json,992,acdc38b9d7f31700b1a19c0b7630fbe6bcafa5ca70f5389631a4deab2c9b4d65,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold2.parquet,173878,101f5ef2fe4514f416b7c0c4a8a3c0a812d08af049d31fc11f4b968e6b18c90a,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold3.json,986,4caa8261aac2f09d567c416d76cb88c212a3db97870a181977ecb40cd4f61c49,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold3.parquet,173196,bc34b1fb01239e059cca25391593dace5fd87de67917f21d5e3c3388bde51e16,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold4.json,992,9a66cbd187dffb277c5009aa2af546031ce91cf94cf8b5b5190c2a4eeeb9fa08,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__common_baseline__fold4.parquet,171987,7d61078e918b90af28e3659a61560bfaf4802f8acd953b7b75068e75190f019f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold1.json,1078,b1a1042d29e077a04d887dc5453f567fb9492897ef364847805093d0600e5277,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold1.parquet,174676,2931fc2ad8bbb88b7874f7ee3a6709bd09b9baa50ecb8af0898d3551d403f202,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold2.json,1083,714e8a66c22cd938491d165eb48e3c6aec1ec2f4509ce755dd16fd9e56a89091,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold2.parquet,174361,c580335eb08236c6c97d0039037fe344f22526e958c1596005480b1696aecb2c,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold3.json,1081,70eea2ac31a293b9f30b0ed31c45e03a6692264ed7190b362b34db687ab0b94f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold3.parquet,173528,0401098a21c4d77e6e2c0dae4d53f51aeb59f00d8126b6299bf78eb777c29c06,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold4.json,1083,3afff46a1e9fdf7932ac4ee0f6881a42bbc07cc4870ca5b0dbdf4a957dfa943f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_floating_population_raw_components__fold4.parquet,173052,df06b461ba9934bb92a173b8daf7ebf0e11d26e3576359c1dcdafb659be8f44f,frozen_baseline,Stage 0-6 verified artifact,no
reports/stage5/checkpoints_v2/random_forest__tree_plus_resident_population_raw_components__fold1.json,1081,fb27c1ca0fd5b6d09a1a417688d07a23bc385e445771a3eac365a23fa015a28a,frozen_baseline,Stage 0-6 verified artifact,no
